,GeoName,GMP,Yr,POP,Region
1626,"Des Moines-West Des Moines, IA (MSA)",33324,2005,0.521583972,South East
1627,"Detroit-Warren-Dearborn, MI (MSA)",201000,2005,4.43102156,South East
1628,"Dothan, AL (MSA)",4260,2005,0.136634807,South East
1629,"Dover, DE (MSA)",5186,2005,0.144581672,South East
1630,"Dubuque, IA (MSA)",3788,2005,0.090763148,South East
1631,"Duluth, MN-WI (MSA)",8628,2005,0.276680349,South East
1632,"Durham-Chapel Hill, NC (MSA)",26283,2005,0.458291194,South East
1633,"East Stroudsburg, PA (MSA)",4139,2005,0.162053169,South East
1634,"Eau Claire, WI (MSA)",5543,2005,0.154802134,South East
1635,"El Centro, CA (MSA)",3739,2005,0.156110392,South East
1636,"Elizabethtown-Fort Knox, KY (MSA)",4197,2005,0.140180361,South East
1637,"Elkhart-Goshen, IN (MSA)",9679,2005,0.192241996,South East
1638,"Elmira, NY (MSA)",2434,2005,0.088851573,South East
1639,"El Paso, TX (MSA)",21927,2005,0.731485188,South East
1640,"Erie, PA (MSA)",8399,2005,0.277213017,South East
1641,"Eugene, OR (MSA)",10385,2005,0.335823309,South East
1642,"Evansville, IN-KY (MSA)",12881,2005,0.303832999,South East
1643,"Fairbanks, AK (MSA)",4197,2005,0.090429199,South East
1644,"Fargo, ND-MN (MSA)",8568,2005,0.189306231,South East
1645,"Farmington, NM (MSA)",4887,2005,0.124814834,South East
1646,"Fayetteville, NC (MSA)",12876,2005,0.343488236,South East
1647,"Fayetteville-Springdale-Rogers, AR-MO (MSA)",15629,2005,0.407993317,South East
1648,"Flagstaff, AZ (MSA)",3900,2005,0.127011008,South East
1649,"Flint, MI (MSA)",12190,2005,0.442500363,South East
1650,"Florence, SC (MSA)",6427,2005,0.199157138,South East
1651,"Florence-Muscle Shoals, AL (MSA)",3418,2005,0.143697974,South East
1652,"Fond du Lac, WI (MSA)",3323,2005,0.09928294,South East
1653,"Fort Collins, CO (MSA)",9840,2005,0.275129316,South East
1654,"Fort Smith, AR-OK (MSA)",8532,2005,0.266716684,South East
1655,"Fort Wayne, IN (MSA)",15970,2005,0.403252279,South East
1656,"Fresno, CA (MSA)",26112,2005,0.872493986,South East
1657,"Gadsden, AL (MSA)",2341,2005,0.103159565,South East
1658,"Gainesville, FL (MSA)",8444,2005,0.24954931,South East
1659,"Gainesville, GA (MSA)",5873,2005,0.160987912,South East
1660,"Gettysburg, PA (MSA)",2301,2005,0.098619921,South East
1661,"Glens Falls, NY (MSA)",3412,2005,0.12767072,South East
1662,"Goldsboro, NC (MSA)",3421,2005,0.117001265,South East
1663,"Grand Forks, ND-MN (MSA)",3190,2005,0.097762795,South East
1664,"Grand Island, NE (MSA)",2674,2005,0.078132305,South East
1665,"Grand Junction, CO (MSA)",3787,2005,0.130186669,South East
1666,"Grand Rapids-Wyoming, MI (MSA)",39878,2005,0.97071639,South East
1667,"Grants Pass, OR (MSA)",1676,2005,0.08067777,South East
1668,"Great Falls, MT (MSA)",2450,2005,0.080044433,South East
1669,"Greeley, CO (MSA)",6218,2005,0.222883361,South East
1670,"Green Bay, WI (MSA)",13304,2005,0.296805283,South East
1671,"Greensboro-High Point, NC (MSA)",29977,2005,0.677094392,South East
1672,"Greenville, NC (MSA)",4733,2005,0.147915495,South East
1673,"Greenville-Anderson-Mauldin, SC (MSA)",26648,2005,0.763050139,South East
1674,"Gulfport-Biloxi-Pascagoula, MS (MSA)",12917,2005,0.38341892,South East
1675,"Hagerstown-Martinsburg, MD-WV (MSA)",6823,2005,0.234201764,South East
1676,"Hammond, LA (MSA)",2517,2005,0.106997109,South East
1677,"Hanford-Corcoran, CA (MSA)",3621,2005,0.145159351,South East
1678,"Harrisburg-Carlisle, PA (MSA)",24489,2005,0.525774524,South East
1679,"Harrisonburg, VA (MSA)",4844,2005,0.116602075,South East
1680,"Hartford-West Hartford-East Hartford, CT (MSA)",67518,2005,1.187944261,South East
1681,"Hattiesburg, MS (MSA)",3871,2005,0.130812382,South East
1682,"Hickory-Lenoir-Morganton, NC (MSA)",11205,2005,0.35417391,South East
1683,"Hilton Head Island-Bluffton-Beaufort, SC (MSA)",7070,2005,0.163351124,South East
1684,"Hinesville, GA (MSA)",2490,2005,0.076389741,South East
1685,"Homosassa Springs, FL (MSA)",2734,2005,0.133783519,South East
1686,"Hot Springs, AR (MSA)",2364,2005,0.092099112,South East
1687,"Houma-Thibodaux, LA (MSA)",6703,2005,0.200466549,South East
1688,"Houston-The Woodlands-Sugar Land, TX (MSA)",301546,2005,5.2337198,South East
1689,"Huntington-Ashland, WV-KY-OH (MSA)",10319,2005,0.361879712,South East
1690,"Huntsville, AL (MSA)",16517,2005,0.372776925,South East
1691,"Idaho Falls, ID (MSA)",3954,2005,0.116218917,South East
1692,"Indianapolis-Carmel-Anderson, IN (MSA)",91638,2005,1.772940972,South East
1693,"Iowa City, IA (MSA)",5942,2005,0.141648192,South East
1694,"Ithaca, NY (MSA)",3312,2005,0.099447514,South East
1695,"Jackson, MI (MSA)",4611,2005,0.163042325,South East
1696,"Jackson, MS (MSA)",20803,2005,0.547432962,South East
1697,"Jackson, TN (MSA)",4528,2005,0.126177339,South East
1698,"Jacksonville, FL (MSA)",53211,2005,1.249055186,South East
1699,"Jacksonville, NC (MSA)",5326,2005,0.157197249,South East
1700,"Janesville-Beloit, WI (MSA)",4702,2005,0.156769913,South East
1701,"Jefferson City, MO (MSA)",5124,2005,0.144439746,South East
1702,"Johnson City, TN (MSA)",5151,2005,0.189201102,South East
1703,"Johnstown, PA (MSA)",3483,2005,0.146986833,South East
1704,"Jonesboro, AR (MSA)",3508,2005,0.112573006,South East
1705,"Joplin, MO (MSA)",4931,2005,0.166144412,South East
1706,"Kahului-Wailuku-Lahaina, HI (MSA)",5973,2005,0.143447249,South East
1707,"Kalamazoo-Portage, MI (MSA)",10726,2005,0.320265146,South East
1708,"Kankakee, IL (MSA)",2743,2005,0.10790716,South East
1709,"Kansas City, MO-KS (MSA)",91107,2005,1.909439577,South East
1710,"Kennewick-Richland, WA (MSA)",7701,2005,0.219077151,South East
1711,"Killeen-Temple, TX (MSA)",11048,2005,0.357528883,South East
1712,"Kingsport-Bristol-Bristol, TN-VA (MSA)",8279,2005,0.302517631,South East
1713,"Kingston, NY (MSA)",4060,2005,0.182430914,South East
1714,"Knoxville, TN (MSA)",29040,2005,0.790677412,South East
1715,"Kokomo, IN (MSA)",3709,2005,0.084385594,South East
1716,"La Crosse-Onalaska, WI-MN (MSA)",4690,2005,0.129543697,South East
1717,"Lafayette, LA (MSA)",17025,2005,0.439933848,South East
1718,"Lafayette-West Lafayette, IN (MSA)",6886,2005,0.188023919,South East
1719,"Lake Charles, LA (MSA)",16284,2005,0.196266075,South East
1720,"Lake Havasu City-Kingman, AZ (MSA)",3408,2005,0.188787946,South East
1721,"Lakeland-Winter Haven, FL (MSA)",14935,2005,0.54737035,South East
1722,"Lancaster, PA (MSA)",17409,2005,0.494728466,South East
1723,"Lansing-East Lansing, MI (MSA)",17208,2005,0.462742356,South East
1724,"Laredo, TX (MSA)",5038,2005,0.223712256,South East
1725,"Las Cruces, NM (MSA)",4360,2005,0.189195053,South East
1726,"Las Vegas-Henderson-Paradise, NV (MSA)",84537,2005,1.729515743,South East
1727,"Lawrence, KS (MSA)",3083,2005,0.105694402,South East
1728,"Lawton, OK (MSA)",3560,2005,0.121468541,South East
1729,"Lebanon, PA (MSA)",3061,2005,0.126190378,South East
1730,"Lewiston, ID-WA (MSA)",1693,2005,0.058975163,South East
1731,"Lewiston-Auburn, ME (MSA)",3324,2005,0.107367809,South East
1732,"Lexington-Fayette, KY (MSA)",20057,2005,0.43689553,South East
1733,"Lima, OH (MSA)",4243,2005,0.106852351,South East
1734,"Lincoln, NE (MSA)",12110,2005,0.285478548,South East
1735,"Little Rock-North Little Rock-Conway, AR (MSA)",27135,2005,0.648790168,South East
1736,"Logan, UT-ID (MSA)",2660,2005,0.112592593,South East
1737,"Longview, TX (MSA)",7149,2005,0.20305621,South East
1738,"Longview, WA (MSA)",2683,2005,0.096535099,South East
1739,"Los Angeles-Long Beach-Anaheim, CA (MSA)",660488,2005,12.72641091,South East
1740,"Louisville/Jefferson County, KY-IN (MSA)",49187,2005,1.172598756,South East
1741,"Lubbock, TX (MSA)",8366,2005,0.270472988,South East
1742,"Lynchburg, VA (MSA)",7377,2005,0.238506305,South East
1743,"Macon, GA (MSA)",7436,2005,0.228119152,South East
1744,"Madera, CA (MSA)",3183,2005,0.140294429,South East
1745,"Madison, WI (MSA)",30506,2005,0.573033286,South East
1746,"Manchester-Nashua, NH (MSA)",19102,2005,0.396372842,South East
1747,"Manhattan, KS (MSA)",2141,2005,0.084178658,South East
1748,"Mankato-North Mankato, MN (MSA)",3324,2005,0.091110928,South East
1749,"Mansfield, OH (MSA)",3942,2005,0.127717479,South East
1750,"McAllen-Edinburg-Mission, TX (MSA)",11086,2005,0.674946728,South East
1751,"Medford, OR (MSA)",5968,2005,0.194689111,South East
1752,"Memphis, TN-MS-AR (MSA)",58171,2005,1.271969912,South East
1753,"Merced, CA (MSA)",5370,2005,0.242569338,South East
1754,"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",237627,2005,5.411190053,South East
1755,"Michigan City-La Porte, IN (MSA)",3203,2005,0.109552964,South East
1756,"Midland, MI (MSA)",2999,2005,0.083920976,South East
1757,"Midland, TX (MSA)",7200,2005,0.126970691,South East
1758,"Milwaukee-Waukesha-West Allis, WI (MSA)",74318,2005,1.522379499,South East
1759,"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",177593,2005,3.199066902,South East
1760,"Missoula, MT (MSA)",3914,2005,0.102300052,South East
1761,"Mobile, AL (MSA)",12774,2005,0.398938164,South East
1762,"Modesto, CA (MSA)",14189,2005,0.500035241,South East
1763,"Monroe, LA (MSA)",5643,2005,0.172236975,South East
1764,"Monroe, MI (MSA)",3852,2005,0.152385474,South East
1765,"Montgomery, AL (MSA)",13147,2005,0.358658883,South East
1766,"Morgantown, WV (MSA)",4160,2005,0.119926199,South East
1767,"Morristown, TN (MSA)",3041,2005,0.107699391,South East
1768,"Mount Vernon-Anacortes, WA (MSA)",5609,2005,0.110674822,South East
1769,"Muncie, IN (MSA)",3187,2005,0.118185864,South East
1770,"Muskegon, MI (MSA)",4588,2005,0.173597185,South East
1771,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",11649,2005,0.31774044,South East
1772,"Napa, CA (MSA)",6420,2005,0.130387099,South East
1773,"Naples-Immokalee-Marco Island, FL (MSA)",13829,2005,0.307461426,South East
1774,"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",70549,2005,1.511300101,South East
1775,"New Bern, NC (MSA)",3838,2005,0.117780642,South East
1776,"New Haven-Milford, CT (MSA)",35040,2005,0.847174875,South East
1777,"New Orleans-Metairie, LA (MSA)",72077,2005,1.386442765,South East
1778,"New York-Newark-Jersey City, NY-NJ-PA (MSA)",1092621,2005,19.22782226,South East
1779,"Niles-Benton Harbor, MI (MSA)",4847,2005,0.158497106,South East
1780,"North Port-Sarasota-Bradenton, FL (MSA)",23457,2005,0.674749741,South East
1781,"Norwich-New London, CT (MSA)",12185,2005,0.269669138,South East
1782,"Ocala, FL (MSA)",6749,2005,0.303571429,South East
1783,"Ocean City, NJ (MSA)",3923,2005,0.099271218,South East
1784,"Odessa, TX (MSA)",3925,2005,0.125375327,South East
1785,"Ogden-Clearfield, UT (MSA)",15723,2005,0.532423555,South East
1786,"Oklahoma City, OK (MSA)",46787,2005,1.161313542,South East
1787,"Olympia-Tumwater, WA (MSA)",7258,2005,0.227011135,South East
1788,"Omaha-Council Bluffs, NE-IA (MSA)",39406,2005,0.814324978,South East
1789,"Orlando-Kissimmee-Sanford, FL (MSA)",91294,2005,1.955783114,South East
1790,"Oshkosh-Neenah, WI (MSA)",6894,2005,0.161444429,South East
1791,"Owensboro, KY (MSA)",3687,2005,0.111463813,South East
1792,"Oxnard-Thousand Oaks-Ventura, CA (MSA)",32665,2005,0.794189156,Mid West
1793,"Palm Bay-Melbourne-Titusville, FL (MSA)",16745,2005,0.529888295,Mid West
1794,"Panama City, FL (MSA)",6082,2005,0.1787089,Mid West
1795,"Parkersburg-Vienna, WV (MSA)",2793,2005,0.092646034,Mid West
1796,"Pensacola-Ferry Pass-Brent, FL (MSA)",12396,2005,0.439480961,Mid West
1797,"Peoria, IL (MSA)",14569,2005,0.369771574,Mid West
1798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",294194,2005,5.829086586,Mid West
1799,"Phoenix-Mesa-Scottsdale, AZ (MSA)",168570,2005,3.774687626,Mid West
1800,"Pine Bluff, AR (MSA)",2812,2005,0.103913381,Mid West
1801,"Pittsburgh, PA (MSA)",98723,2005,2.374518953,Mid West
1802,"Pittsfield, MA (MSA)",5209,2005,0.132561395,Mid West
1803,"Pocatello, ID (MSA)",2319,2005,0.07741354,Mid West
1804,"Portland-South Portland, ME (MSA)",22333,2005,0.510281954,Mid West
1805,"Portland-Vancouver-Hillsboro, OR-WA (MSA)",97743,2005,2.067322335,Mid West
1806,"Port St. Lucie, FL (MSA)",10710,2005,0.383857209,Mid West
1807,"Prescott, AZ (MSA)",4054,2005,0.195411164,Mid West
1808,"Providence-Warwick, RI-MA (MSA)",59540,2005,1.613331527,Mid West
1809,"Provo-Orem, UT (MSA)",11496,2005,0.439634403,Mid West
1810,"Pueblo, CO (MSA)",3467,2005,0.149814191,Mid West
1811,"Punta Gorda, FL (MSA)",3346,2005,0.155281233,Mid West
1812,"Racine, WI (MSA)",6250,2005,0.193265098,Mid West
1813,"Raleigh, NC (MSA)",42973,2005,0.944731462,Mid West
1814,"Rapid City, SD (MSA)",4430,2005,0.126006201,Mid West
1815,"Reading, PA (MSA)",12820,2005,0.395947866,Mid West
1816,"Redding, CA (MSA)",5219,2005,0.175611562,Mid West
1817,"Reno, NV (MSA)",18587,2005,0.396548046,Mid West
1818,"Richmond, VA (MSA)",55217,2005,1.13507791,Mid West
1819,"Riverside-San Bernardino-Ontario, CA (MSA)",105211,2005,3.875745966,Mid West
1820,"Roanoke, VA (MSA)",11464,2005,0.296403547,Mid West
1821,"Rochester, MN (MSA)",8450,2005,0.19719033,Mid West
1822,"Rochester, NY (MSA)",41477,2005,1.070401817,Mid West
1823,"Rockford, IL (MSA)",11201,2005,0.335912431,Mid West
1824,"Rocky Mount, NC (MSA)",5383,2005,0.14701625,Mid West
1825,"Rome, GA (MSA)",2926,2005,0.094341448,Mid West
1826,"Sacramento--Roseville--Arden-Arcade, CA (MSA)",88352,2005,2.034822662,Mid West
1827,"Saginaw, MI (MSA)",6665,2005,0.207373989,Mid West
1828,"St. Cloud, MN (MSA)",6915,2005,0.179214721,Mid West
1829,"St. George, UT (MSA)",2959,2005,0.119016974,Mid West
1830,"St. Joseph, MO-KS (MSA)",3524,2005,0.123493131,Mid West
1831,"St. Louis, MO-IL (MSA)",116128,2005,2.730303529,Mid West
1832,"Salem, OR (MSA)",10703,2005,0.368053645,Mid West
1833,"Salinas, CA (MSA)",16540,2005,0.405143907,Mid West
1834,"Salisbury, MD-DE (MSA)",11204,2005,0.345695773,Mid West
1835,"Salt Lake City, UT (MSA)",49982,2005,0.997226711,Mid West
1836,"San Angelo, TX (MSA)",3245,2005,0.106575145,Mid West
1837,"San Antonio-New Braunfels, TX (MSA)",64968,2005,1.896322242,Mid West
1838,"San Diego-Carlsbad, CA (MSA)",151388,2005,2.938374643,Mid West
1839,"San Francisco-Oakland-Hayward, CA (MSA)",286080,2005,4.137871183,Mid West
1840,"San Jose-Sunnyvale-Santa Clara, CA (MSA)",129184,2005,1.729972949,Mid West
1841,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",10088,2005,0.258613618,Mid West
1842,"Santa Cruz-Watsonville, CA (MSA)",9369,2005,0.251375064,Mid West
1843,"Santa Fe, NM (MSA)",5928,2005,0.137617235,Mid West
1844,"Santa Maria-Santa Barbara, CA (MSA)",17891,2005,0.408069703,Mid West
1845,"Santa Rosa, CA (MSA)",19184,2005,0.465947731,Mid West
1846,"Savannah, GA (MSA)",11343,2005,0.314532901,Mid West
1847,"Scranton--Wilkes-Barre--Hazleton, PA (MSA)",17158,2005,0.556644173,Mid West
1848,"Seattle-Tacoma-Bellevue, WA (MSA)",186538,2005,3.198251179,Mid West
1849,"Sebastian-Vero Beach, FL (MSA)",4019,2005,0.127965103,Mid West
1850,"Sebring, FL (MSA)",1727,2005,0.095615104,Mid West
1851,"Sheboygan, WI (MSA)",4765,2005,0.114460725,Mid West
1852,"Sherman-Denison, TX (MSA)",2900,2005,0.115685336,Mid West
1853,"Shreveport-Bossier City, LA (MSA)",18095,2005,0.424307086,Mid West
1854,"Sierra Vista-Douglas, AZ (MSA)",3169,2005,0.125778924,Mid West
1855,"Sioux City, IA-NE-SD (MSA)",6134,2005,0.164839299,Mid West
1856,"Sioux Falls, SD (MSA)",12768,2005,0.206598599,Mid West
1857,"South Bend-Mishawaka, IN-MI (MSA)",11088,2005,0.317225989,Mid West
1858,"Spartanburg, SC (MSA)",9746,2005,0.293731163,Mid West
1859,"Spokane-Spokane Valley, WA (MSA)",16089,2005,0.494392035,Mid West
1860,"Springfield, IL (MSA)",7967,2005,0.204975816,Mid West
1861,"Springfield, MA (MSA)",18391,2005,0.616526986,Mid West
1862,"Springfield, MO (MSA)",13067,2005,0.402892116,Mid West
1863,"Springfield, OH (MSA)",3397,2005,0.141370844,Mid West
1864,"State College, PA (MSA)",4834,2005,0.145549801,Mid West
1865,"Staunton-Waynesboro, VA (MSA)",3993,2005,0.114092234,Mid West
1866,"Stockton-Lodi, CA (MSA)",18025,2005,0.65695958,Mid West
1867,"Sumter, SC (MSA)",2822,2005,0.106066301,Mid West
1868,"Syracuse, NY (MSA)",23380,2005,0.655030398,Mid West
1869,"Tallahassee, FL (MSA)",11541,2005,0.344250559,Mid West
1870,"Tampa-St. Petersburg-Clearwater, FL (MSA)",102912,2005,2.651551067,Mid West
1871,"Terre Haute, IN (MSA)",4914,2005,0.170642775,Mid West
1872,"Texarkana, TX-AR (MSA)",4161,2005,0.144519311,Mid West
1873,"The Villages, FL (MSA)",1158,2005,0.069262516,Mid West
1874,"Toledo, OH (MSA)",24195,2005,0.616810279,Mid West
1875,"Topeka, KS (MSA)",7859,2005,0.228200587,Mid West
1876,"Trenton, NJ (MSA)",21628,2005,0.362011248,Mid West
1877,"Tucson, AZ (MSA)",28165,2005,0.920274465,Mid West
1878,"Tulsa, OK (MSA)",37436,2005,0.882862062,Mid West
1879,"Tuscaloosa, AL (MSA)",7309,2005,0.212557436,Mid West
1880,"Tyler, TX (MSA)",7110,2005,0.191355367,Mid West
1881,"Urban Honolulu, HI (MSA)",42608,2005,0.918196707,Mid West
1882,"Utica-Rome, NY (MSA)",7820,2005,0.298564447,Mid West
1883,"Valdosta, GA (MSA)",3530,2005,0.1264055,Mid West
1884,"Vallejo-Fairfield, CA (MSA)",12554,2005,0.40819379,Mid West
1885,"Victoria, TX (MSA)",3025,2005,0.091527988,Mid West
1886,"Vineland-Bridgeton, NJ (MSA)",4406,2005,0.152025395,Mid West
1887,"Virginia Beach-Norfolk-Newport News, VA-NC (MSA)",67927,2005,1.648993761,Mid West
1888,"Visalia-Porterville, CA (MSA)",10011,2005,0.40797946,Mid West
1889,"Waco, TX (MSA)",7094,2005,0.24078474,Mid West
1890,"Walla Walla, WA (MSA)",1767,2005,0.060542726,Mid West
1891,"Warner Robins, GA (MSA)",5112,2005,0.161848979,Mid West
1892,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSA)",348634,2005,5.273544093,Mid West
1893,"Waterloo-Cedar Falls, IA (MSA)",6687,2005,0.163260822,Mid West
1894,"Watertown-Fort Drum, NY (MSA)",3830,2005,0.113474757,Mid West
1895,"Wausau, WI (MSA)",5218,2005,0.128950945,Mid West
1896,"Weirton-Steubenville, WV-OH (MSA)",3436,2005,0.127476441,Mid West
1897,"Wenatchee, WA (MSA)",3099,2005,0.103368913,Mid West
1898,"Wheeling, WV-OH (MSA)",4333,2005,0.149434405,Mid West
1899,"Wichita, KS (MSA)",22591,2005,0.59625739,Mid West
1900,"Wichita Falls, TX (MSA)",4856,2005,0.151140714,Mid West
1901,"Williamsport, PA (MSA)",3300,2005,0.117525553,Mid West
1902,"Wilmington, NC (MSA)",8589,2005,0.230893304,Mid West
1903,"Winchester, VA-WV (MSA)",4405,2005,0.117856378,Mid West
1904,"Winston-Salem, NC (MSA)",24645,2005,0.602803053,Mid West
1905,"Worcester, MA-CT (MSA)",28543,2005,0.896901709,Mid West
1906,"Yakima, WA (MSA)",6279,2005,0.228559988,Mid West
1907,"York-Hanover, PA (MSA)",13260,2005,0.409082495,Mid West
1908,"Youngstown-Warren-Boardman, OH-PA (MSA)",16944,2005,0.584215426,Mid West
1909,"Yuba City, CA (MSA)",3966,2005,0.155049064,Mid West
1910,"Yuma, AZ (MSA)",4357,2005,0.178807403,Mid West
1911,United States Metropolitan Portion,12065299,2006,260.6965926,Mid West
1912,"Abilene, TX (MSA)",4790,2006,0.168881994,Mid West
1913,"Akron, OH (MSA)",26156,2006,0.725225975,Mid West
1914,"Albany, GA (MSA)",4699,2006,0.16226389,Mid West
1915,"Albany, OR (MSA)",3172,2006,0.115863681,Mid West
1916,"Albany-Schenectady-Troy, NY (MSA)",36246,2006,0.89089345,Mid West
1917,"Albuquerque, NM (MSA)",34372,2006,0.845518056,Mid West
1918,"Alexandria, LA (MSA)",4641,2006,0.156827628,Mid West
1919,"Allentown-Bethlehem-Easton, PA-NJ (MSA)",27087,2006,0.827286055,Mid West
1920,"Altoona, PA (MSA)",3799,2006,0.131960124,Mid West
1921,"Amarillo, TX (MSA)",8467,2006,0.251209019,Mid West
1922,"Ames, IA (MSA)",3409,2006,0.087200082,Mid West
1923,"Anchorage, AK (MSA)",23034,2006,0.372634031,Mid West
1924,"Ann Arbor, MI (MSA)",17339,2006,0.351839451,Mid West
1925,"Anniston-Oxford-Jacksonville, AL (MSA)",3443,2006,0.11961922,Mid West
1926,"Appleton, WI (MSA)",9077,2006,0.226015288,Mid West
1927,"Asheville, NC (MSA)",12717,2006,0.416896145,Mid West
1928,"Athens-Clarke County, GA (MSA)",5721,2006,0.18883681,Mid West
1929,"Atlanta-Sandy Springs-Roswell, GA (MSA)",257469,2006,5.07938606,Mid West
